customer_id,frequency,monetary,recency,R,F,M,segment,name,country,age
13787,2,32.28,623,3,3,1,Sadık,Lisa Harris,JP,63
13788,1,66.72,492,3,1,1,Potansiyel,William Robinson,JP,37
13789,3,116.61000000000001,448,4,4,2,Şampiyon,Jason Campbell,GB,28
13790,4,406.0,303,4,4,4,Şampiyon,Denise Berger,NL,48
13791,2,58.34,397,4,3,1,Sadık,Leslie Torres,US,56
13792,3,496.62,802,3,4,5,Sadık,Jimmy Rogers,MX,31
13793,2,226.14,197,5,3,3,Sadık,Sarah Vang,IN,48
13794,1,319.51,1337,2,1,4,Kayıp,Tricia Ryan,JP,20
13795,1,7.06,1689,1,1,1,Kayıp,Morgan Johnson,US,35
13796,1,32.9,1886,1,1,1,Kayıp,Michael Strickland,IN,58
13797,1,134.25,901,2,1,2,Kayıp,David Silva,JP,50
13798,2,96.41999999999999,845,3,3,2,Sadık,Katelyn Hahn,US,32
13799,2,117.65,272,4,3,2,Sadık,Jesse Baxter,MX,71
13800,1,169.6,931,2,1,3,Kayıp,Bryan Arias,US,45
13801,1,52.52,15,5,1,1,Yeni,Melissa Simmons,FR,33
13802,1,24.1,2081,1,1,1,Kayıp,Sheila Olsen,NL,65
13803,5,283.98,396,4,4,4,Şampiyon,James Burke,AU,23
13804,1,121.06,1095,2,1,2,Kayıp,Julie Long,SG,37
13805,1,113.81,1253,2,1,2,Kayıp,Sarah Sanders,SG,75
13806,1,74.4,620,3,1,2,Potansiyel,Ashley Nelson,GB,28
13808,1,55.11,1883,1,1,1,Kayıp,Steven Sanchez,DE,65
13809,4,559.0999999999999,206,5,4,5,Şampiyon,Katherine Nguyen,JP,65
13810,3,215.41,164,5,4,3,Şampiyon,Malik Carey,NL,59
13811,4,735.46,175,5,4,5,Şampiyon,Jennifer Williams,CA,55
13812,1,5.22,629,3,1,1,Potansiyel,Chase Ford,FR,67
13813,1,24.89,215,5,1,1,Yeni,Mary Lopez,US,27
13815,1,44.53,1629,1,1,1,Kayıp,Jessica Barrett,DE,38
13816,1,24.4,1144,2,1,1,Kayıp,Stephen Lopez,SG,72
13817,2,274.35,946,2,3,4,Risk Altında,Aaron Williams,ES,28
13818,3,306.90999999999997,560,3,4,4,Sadık,Gary Jones,JP,40
13819,2,454.84000000000003,1013,2,3,5,Risk Altında,Daniel Brown,NL,72
13821,4,588.59,112,5,4,5,Şampiyon,Jose King,SG,47
13822,3,388.06,1179,2,4,4,Risk Altında,Kelly Hudson,US,73
13823,2,251.99,717,3,3,3,Sadık,Scott Howard,US,51
13825,3,377.41,167,5,4,4,Şampiyon,Terri Pitts,FR,72
13826,2,112.97999999999999,742,3,3,2,Sadık,Eric Stokes,GB,30
13827,1,83.03,954,2,1,2,Kayıp,Alexander Vargas,AE,71
13829,1,166.1,1737,1,1,3,Kayıp,Nicholas Anderson,MX,28
13830,2,537.48,276,4,3,5,Sadık,Terri Baker,US,49
13831,1,216.07,2087,1,1,3,Kayıp,Nathan Lee,ZA,25
13832,1,461.18,3,5,1,5,Yeni,Scott Campbell,FR,59
13833,3,350.92,836,3,4,4,Sadık,Kelli Carpenter,SE,54
13835,2,725.24,1857,1,3,5,Risk Altında,Mr. Juan Williams MD,US,64
13836,2,178.45,1320,2,3,3,Risk Altında,Taylor Doyle,JP,34
13837,2,366.49,105,5,3,4,Sadık,John Clements,NL,53
13838,2,282.08,750,3,3,4,Sadık,Shawn Washington,MX,61
13840,1,129.09,1005,2,1,2,Kayıp,Steven Cohen,FR,73
13841,1,56.92,450,4,1,1,Yeni,Megan Morse,JP,69
13842,2,869.0799999999999,218,5,3,5,Sadık,Scott Jones,US,67
13844,1,133.66,1738,1,1,2,Kayıp,William Martin,IN,35
13845,3,139.15,202,5,4,2,Şampiyon,Keith Smith,US,19
13846,2,203.32999999999998,184,5,3,3,Sadık,Jake West,AU,32
13847,2,303.88,700,3,3,4,Sadık,Crystal Elliott,GB,72
13848,3,315.71,1047,2,4,4,Risk Altında,Brenda Schmidt,ES,28
13849,2,71.04,713,3,3,1,Sadık,Ethan Brown,AE,29
13850,2,269.2,1427,1,3,4,Risk Altında,Brian Cuevas,US,69
13851,2,102.68,1143,2,3,2,Risk Altında,Drew Lucas,US,55
13853,3,297.94,140,5,4,4,Şampiyon,Carla Shannon,GB,26
13854,4,1183.01,1436,1,4,5,Risk Altında,Michael Coleman,DE,68
13855,1,333.71,1778,1,1,4,Kayıp,Craig Henry,CA,52
13856,2,122.74000000000001,112,5,3,2,Sadık,Brittany Brown,ZA,66
13857,1,268.32,2102,1,1,4,Kayıp,Rebecca Hernandez,US,19
13858,1,140.93,1222,2,1,2,Kayıp,Raymond Munoz,NL,61
13859,1,70.64,1781,1,1,1,Kayıp,Mark Campbell,FR,73
13860,1,99.14,1339,1,1,2,Kayıp,Kelly Wang,US,71
13862,2,50.63,351,4,3,1,Sadık,Tyler Smith,US,30
13863,1,181.9,376,4,1,3,Yeni,Denise Johnson,AU,44
13865,3,530.9,385,4,4,5,Şampiyon,Rachel Conner,AE,42
13866,2,242.24,1000,2,3,3,Risk Altında,James Peterson,US,70
13867,1,545.18,1120,2,1,5,Kayıp,Samantha Bush,FR,23
13869,1,340.35,1555,1,1,4,Kayıp,Michael Lopez,IN,20
13870,1,150.1,1878,1,1,2,Kayıp,Andrew Mckinney,IN,37
13871,2,457.48,294,4,3,5,Sadık,Gregory Gray III,US,71
13873,3,517.15,379,4,4,5,Şampiyon,John Reed,FR,68
13874,1,174.86,1852,1,1,3,Kayıp,Austin Nichols,US,32
13876,2,79.80000000000001,673,3,3,2,Sadık,Mr. Vincent Carey,JP,53
13879,3,399.83,0,5,4,4,Şampiyon,Lauren Perez,GB,24
13880,2,605.29,181,5,3,5,Sadık,Tommy Schmidt,FR,31
13881,1,406.2,1588,1,1,4,Kayıp,Karen Sharp,AU,55
13883,2,52.83,1132,2,3,1,Risk Altında,Kristen Moore,DE,58
13884,1,117.78,1637,1,1,2,Kayıp,Gary Stanley,US,64
13885,1,47.97,1590,1,1,1,Kayıp,Travis Allen,US,54
13886,3,335.22999999999996,83,5,4,4,Şampiyon,Kristina Williams,CA,41
13887,3,326.89,278,4,4,4,Şampiyon,William Wade,US,22
13888,1,131.0,388,4,1,2,Yeni,Gregory Garcia,FR,52
13889,3,406.53,567,3,4,4,Sadık,Shelia Arias,ES,48
13890,4,405.69,55,5,4,4,Şampiyon,Stephen Hudson,DE,64
13891,1,47.01,1820,1,1,1,Kayıp,Mark Harrell,DE,24
13893,2,83.99,1966,1,3,2,Risk Altında,Tyler Maxwell,US,40
13894,5,2343.1,62,5,4,5,Şampiyon,Elizabeth Taylor,AU,62
13895,1,749.78,624,3,1,5,Potansiyel,Victoria Barrett,JP,25
13896,1,68.76,701,3,1,1,Potansiyel,Joseph Nielsen,BR,51
13897,1,390.53,1832,1,1,4,Kayıp,Tonya Pierce,GB,59
13898,1,132.74,1338,1,1,2,Kayıp,Jennifer Ashley MD,US,37
13901,3,318.77,92,5,4,4,Şampiyon,Monique Nelson,US,64
13902,4,405.19,1060,2,4,4,Risk Altında,Sandra Carter,NL,66
13903,1,283.5,1043,2,1,4,Kayıp,Bruce Li,NL,47
13905,1,45.47,233,4,1,1,Yeni,Bryce Sutton,CA,60
13906,1,163.74,65,5,1,3,Yeni,Ryan Morgan,DE,38
13907,2,170.82,1047,2,3,3,Risk Altında,Joshua Turner,CA,52
13908,3,743.04,336,4,4,5,Şampiyon,Courtney Turner,DE,72
13909,2,391.74,1883,1,3,4,Risk Altında,Christina Nguyen,JP,67
13910,1,9.39,933,2,1,1,Kayıp,Martha Reeves,BR,50
13911,3,299.23,112,5,4,4,Şampiyon,Stephanie White,MX,21
13912,2,427.47,1037,2,3,4,Risk Altında,Jeffrey Lynn,GB,28
13913,1,302.72,348,4,1,4,Yeni,Katrina Buchanan,NL,67
13914,4,462.69,415,4,4,5,Şampiyon,Gregory Johnson,MX,60
13915,1,20.57,1294,2,1,1,Kayıp,Robert Moody,US,19
13916,3,155.20999999999998,1396,1,4,3,Risk Altında,Paige Davidson,US,68
13917,1,85.72,272,4,1,2,Yeni,Brian Chen,PL,68
13918,1,49.92,17,5,1,1,Yeni,Cassandra Young,IN,59
13919,4,453.29999999999995,190,5,4,5,Şampiyon,Gordon Mcgee,ZA,66
13920,2,236.06,1795,1,3,3,Risk Altında,Thomas Henry,CA,57
13921,3,282.39000000000004,515,3,4,4,Sadık,Joshua Bailey,US,63
13922,2,183.32999999999998,1072,2,3,3,Risk Altında,Joseph Walsh,US,26
13924,1,213.22,1948,1,1,3,Kayıp,Virginia Rich,US,53
13925,1,68.67,1983,1,1,1,Kayıp,Ryan Adams,NL,19
13927,2,71.37,1219,2,3,1,Risk Altında,Betty Shaw,US,28
13929,1,579.67,953,2,1,5,Kayıp,Brittany Bauer,US,37
13931,1,94.78,67,5,1,2,Yeni,Breanna Perez MD,US,46
13932,4,705.57,1120,2,4,5,Risk Altında,Eric Reed,BR,27
13933,2,722.07,570,3,3,5,Sadık,Nathan Warren,SG,26
13934,4,622.33,45,5,4,5,Şampiyon,Roger Walters,GB,45
13935,1,76.99,1907,1,1,2,Kayıp,Jose Williamson,IN,41
13939,2,87.25999999999999,1862,1,3,2,Risk Altında,Rachel Miller,BR,21
13941,1,7.48,550,3,1,1,Potansiyel,Alison Novak,PL,63
13944,3,248.1,546,3,4,3,Sadık,Crystal Taylor,MX,43
13946,3,277.55,1369,1,4,4,Risk Altında,Christopher Thomas,US,72
13947,1,189.96,1505,1,1,3,Kayıp,James Montgomery,FR,35
13948,1,351.03,1511,1,1,4,Kayıp,Javier Garner,PL,68
13949,3,275.07,597,3,4,4,Sadık,Laurie Raymond,BR,45
13950,2,145.77,757,3,3,2,Sadık,Richard Richards,FR,28
13952,2,431.48,1823,1,3,5,Risk Altında,Cindy Ortega,SG,20
13953,3,640.5500000000001,1139,2,4,5,Risk Altında,Tanya Ramirez,CA,25
13954,1,78.12,2,5,1,2,Yeni,Jennifer Schroeder,US,34
13955,3,289.62,844,3,4,4,Sadık,Nathan Turner,US,28
13956,1,263.27,1747,1,1,4,Kayıp,Cynthia Johnson,SE,56
13957,1,49.75,847,3,1,1,Potansiyel,Bryan Allen,JP,64
13958,2,214.13,124,5,3,3,Sadık,Larry Jordan,PL,62
13959,2,254.1,866,2,3,3,Risk Altında,Duane Contreras,DE,39
13960,2,228.9,376,4,3,3,Sadık,Nancy Smith,US,49
13961,2,113.2,324,4,3,2,Sadık,David Kelley,IN,30
13962,2,212.42000000000002,182,5,3,3,Sadık,Eric Flores,DE,44
13963,1,103.9,376,4,1,2,Yeni,Mark Meyers,CA,48
13964,4,468.76,315,4,4,5,Şampiyon,Ann Chan,MX,69
13965,2,792.46,50,5,3,5,Sadık,Mark Lynch,ZA,29
13968,5,1047.6699999999998,331,4,4,5,Şampiyon,Travis Young,DE,60
13970,1,90.07,1045,2,1,2,Kayıp,Jeffrey Davis,SG,53
13971,1,51.16,579,3,1,1,Potansiyel,Michael Mclaughlin,IN,20
13972,1,84.01,661,3,1,2,Potansiyel,Jimmy Hill,BR,49
13973,1,58.93,1462,1,1,1,Kayıp,Eric Johnson,US,33
13974,3,403.05,175,5,4,4,Şampiyon,Marcus Kane,JP,73
13975,2,269.12,652,3,3,4,Sadık,Timothy Hinton,JP,27
13976,4,509.07,537,3,4,5,Sadık,Tina Sutton,FR,27
13978,1,43.89,1391,1,1,1,Kayıp,Christopher Hoover,BR,32
13979,1,91.55,470,4,1,2,Yeni,Bradley Anderson,MX,58
13980,2,435.83,1405,1,3,5,Risk Altında,Marcus Hurley,SG,46
13981,1,107.64,1159,2,1,2,Kayıp,Jessica Barron,NL,41
13982,3,265.19,1114,2,4,4,Risk Altında,Joe Barnes,ES,20
13983,2,239.23000000000002,37,5,3,3,Sadık,Brenda White,US,40
13984,1,97.36,1771,1,1,2,Kayıp,Eric Baker,IN,69
13986,2,20.810000000000002,1108,2,3,1,Risk Altında,Howard Cunningham,US,69
13987,5,892.21,548,3,4,5,Sadık,Brandon Chambers,JP,60
13988,3,531.3,103,5,4,5,Şampiyon,Dawn Scott,PL,38
13989,3,575.1199999999999,700,3,4,5,Sadık,Teresa Gregory,BR,60
13990,1,191.13,502,3,1,3,Potansiyel,Jodi Cunningham DDS,NL,43
13991,1,40.69,493,3,1,1,Potansiyel,Ricky Li,SG,49
13992,1,49.29,2118,1,1,1,Kayıp,Joshua Cooper,GB,35
13993,2,324.73,1178,2,3,4,Risk Altında,John Ramirez,AE,43
13994,2,120.19,1205,2,3,2,Risk Altında,Deborah Freeman,US,37
13995,2,170.16,820,3,3,3,Sadık,John Yates,SG,39
13996,2,465.75,982,2,3,5,Risk Altında,Jennifer Mcdonald,ES,65
13997,2,69.99,840,3,3,1,Sadık,Kimberly Weaver,IN,40
13998,3,321.96000000000004,141,5,4,4,Şampiyon,Lori Cameron,DE,45
13999,2,954.55,823,3,3,5,Sadık,Pamela Gallagher,SE,32
14000,1,293.06,883,2,1,4,Kayıp,Joshua Chan,CA,61
14002,1,321.23,2113,1,1,4,Kayıp,Tony Knight,BR,66
14003,4,244.41,332,4,4,3,Şampiyon,Judith Bell,MX,60
14004,1,44.94,759,3,1,1,Potansiyel,Samantha Cline,GB,46
14005,2,385.41999999999996,411,4,3,4,Sadık,Taylor Coleman,NL,33
14007,2,436.57000000000005,555,3,3,5,Sadık,Aaron Stewart,MX,57
14008,5,289.33,33,5,4,4,Şampiyon,Charlotte Howell,US,60
14009,2,73.37,533,3,3,1,Sadık,Lisa Collins,ES,37
14010,3,262.57,82,5,4,4,Şampiyon,Shawn Larson,FR,69
14011,2,403.07,365,4,3,4,Sadık,Dawn Dominguez,IN,69
14012,1,30.97,281,4,1,1,Yeni,Brent Brown,US,51
14015,1,170.96,314,4,1,3,Yeni,Kyle Alvarez,US,72
14017,1,51.23,715,3,1,1,Potansiyel,Andrea Ball,AU,59
14018,3,478.14,1138,2,4,5,Risk Altında,Cynthia Ramsey,ES,60
14019,1,40.99,1221,2,1,1,Kayıp,Miranda Russo,IN,63
14020,2,592.4699999999999,66,5,3,5,Sadık,Audrey Daniels,US,20
14021,2,274.15,223,4,3,4,Sadık,Vanessa Matthews,US,62
14023,2,292.53,169,5,3,4,Sadık,Belinda Oconnor,DE,36
14024,3,410.83,105,5,4,4,Şampiyon,Vincent Mills,ZA,32
14026,1,99.4,1368,1,1,2,Kayıp,Aaron Ewing,US,21
14027,1,51.23,140,5,1,1,Yeni,Michelle Jackson,AE,52
14029,1,381.63,1393,1,1,4,Kayıp,Sabrina Allen,US,73
14030,1,4.54,394,4,1,1,Yeni,Alexandra Vasquez,CA,28
14031,2,510.32000000000005,341,4,3,5,Sadık,Caitlyn Patel,IN,20
14032,1,325.59,182,5,1,4,Yeni,Mackenzie Nguyen,CA,30
14034,1,125.78,324,4,1,2,Yeni,Jamie Day,IN,44
14035,2,161.7,537,3,3,3,Sadık,Edwin Ferguson,ES,22
14036,1,333.56,427,4,1,4,Yeni,Ryan Harrison,AU,59
14037,3,576.06,131,5,4,5,Şampiyon,Kayla Nelson,ES,43
14038,1,82.37,696,3,1,2,Potansiyel,Deanna Hunt,NL,20
14039,3,482.25,280,4,4,5,Şampiyon,Katie Flowers,IN,32
14041,3,341.37,174,5,4,4,Şampiyon,Diana Allison,US,41
14042,1,82.91,1692,1,1,2,Kayıp,Kenneth Richards,AU,27
14043,4,880.01,353,4,4,5,Şampiyon,Todd Robinson,IN,68
14044,3,140.8,233,4,4,2,Şampiyon,Jennifer Long,US,27
14045,2,42.56,632,3,3,1,Sadık,Mathew Tanner,SG,51
14046,1,425.41,903,2,1,4,Kayıp,Kathleen Morgan,AE,65
14047,3,586.09,139,5,4,5,Şampiyon,Tammy Smith,BR,18
14049,4,268.86,430,4,4,4,Şampiyon,William Juarez,DE,71
14050,2,234.65999999999997,46,5,3,3,Sadık,Gina Perkins,JP,45
14051,4,235.3,589,3,4,3,Sadık,Cynthia Williams,AE,58
14052,1,21.77,1269,2,1,1,Kayıp,Nicole Singleton,MX,30
14054,3,388.65,50,5,4,4,Şampiyon,James Merritt,FR,55
14055,2,210.11,693,3,3,3,Sadık,Diana Kim,ZA,26
14056,1,145.09,864,2,1,2,Kayıp,Eric Welch,BR,28
14057,1,52.3,1840,1,1,1,Kayıp,Jason Williams,PL,43
14058,1,28.96,181,5,1,1,Yeni,Danielle Martin,US,54
14059,1,226.12,2116,1,1,3,Kayıp,Jeffrey Lawson,NL,50
14061,1,158.99,613,3,1,3,Potansiyel,Justin Harris,US,22
14062,2,368.02,760,3,3,4,Sadık,Jerome Mccarty,MX,33
14063,3,529.72,368,4,4,5,Şampiyon,Johnny Garcia,FR,66
14064,2,190.82999999999998,385,4,3,3,Sadık,Richard Ramos,ES,37
14065,2,488.28,808,3,3,5,Sadık,Rebecca Davis,US,59
14066,3,208.95999999999998,552,3,4,3,Sadık,James Huang,NL,21
14067,2,111.88,1679,1,3,2,Risk Altında,Courtney Hodge,ES,50
14069,1,56.09,426,4,1,1,Yeni,Michelle Morgan,CA,62
14071,2,383.75,1629,1,3,4,Risk Altında,Michael Khan,MX,72
14072,2,116.33,255,4,3,2,Sadık,Jason Wilson,BR,21
14073,1,105.12,2030,1,1,2,Kayıp,Courtney Terry,SG,32
14074,2,116.75999999999999,922,2,3,2,Risk Altında,Steven Lee,GB,52
14075,3,533.86,76,5,4,5,Şampiyon,Warren Day,CA,21
14076,3,680.54,363,4,4,5,Şampiyon,Breanna Byrd,JP,31
14077,1,43.6,54,5,1,1,Yeni,Kyle Williams,PL,50
14078,2,291.97,267,4,3,4,Sadık,Thomas Jones,JP,64
14079,1,107.43,1554,1,1,2,Kayıp,James Pierce Jr.,GB,55
14080,3,550.62,1205,2,4,5,Risk Altında,Ellen Torres,MX,63
14081,1,186.25,223,4,1,3,Yeni,Aaron Griffin,IN,71
14082,2,378.25,427,4,3,4,Sadık,Alex Carey,FR,55
14084,2,293.2,109,5,3,4,Sadık,Charles Allen,JP,33
14085,1,12.08,1458,1,1,1,Kayıp,Linda Scott,MX,45
14086,2,206.73,184,5,3,3,Sadık,Andrew Young,BR,63
14087,1,62.39,823,3,1,1,Potansiyel,Lisa Olson,FR,22
14088,6,1456.6200000000001,586,3,4,5,Sadık,Kenneth Moore,US,24
14089,1,507.67,651,3,1,5,Potansiyel,Angela Hutchinson,DE,34
14090,3,755.56,216,5,4,5,Şampiyon,Stephanie Gonzales,JP,30
14092,2,173.92000000000002,1070,2,3,3,Risk Altında,Leslie Diaz,IN,18
14093,2,209.54,343,4,3,3,Sadık,Lisa Martinez,IN,21
14094,3,314.64,127,5,4,4,Şampiyon,Rose Bennett,IN,57
14095,1,14.02,1054,2,1,1,Kayıp,Melissa Jefferson,US,56
14096,2,49.54,1409,1,3,1,Risk Altında,Bryan Fleming,ES,56
14097,2,123.96000000000001,291,4,3,2,Sadık,Patricia Scott,DE,38
14098,1,133.03,1292,2,1,2,Kayıp,Kelli Bradley,DE,25
14099,2,185.54,1017,2,3,3,Risk Altında,John Hernandez,ES,60
14102,1,33.76,1988,1,1,1,Kayıp,Kelly Jensen,PL,50
14103,2,306.57,1264,2,3,4,Risk Altında,Christopher Barrett,US,35
14104,2,87.16999999999999,353,4,3,2,Sadık,Greg Jenkins,JP,27
14105,4,304.19,490,3,4,4,Sadık,Kristy Tucker,US,58
14106,1,108.88,605,3,1,2,Potansiyel,Lindsey Randolph,PL,68
14107,3,768.35,325,4,4,5,Şampiyon,Tiffany Barajas,MX,54
14108,1,106.28,664,3,1,2,Potansiyel,Angelica Dougherty,US,28
14109,1,389.07,770,3,1,4,Potansiyel,Stephanie Vargas,NL,32
14110,4,334.26,710,3,4,4,Sadık,Natasha Deleon,DE,59
14111,2,320.41,254,4,3,4,Sadık,Matthew Gallegos,IN,33
14112,5,599.31,977,2,4,5,Risk Altında,Ann Green,MX,72
14113,1,24.28,1721,1,1,1,Kayıp,Nicole Manning,BR,44
14114,1,282.91,223,4,1,4,Yeni,William Luna,GB,25
14115,2,1004.48,594,3,3,5,Sadık,Robert Thomas,DE,62
14116,1,241.07,1584,1,1,3,Kayıp,Adam Pena,CA,55
14117,1,134.53,1987,1,1,2,Kayıp,Olivia Kim,DE,69
14118,2,193.47,369,4,3,3,Sadık,Katrina Mcfarland,CA,67
14119,2,96.22999999999999,595,3,3,2,Sadık,Sandra Montgomery,DE,55
14120,2,133.28,1474,1,3,2,Risk Altında,John Foster,US,48
14121,1,6.06,191,5,1,1,Yeni,Paula Stevens,CA,75
14123,3,312.79999999999995,283,4,4,4,Şampiyon,Sara Griffin,SG,59
14124,1,588.2,125,5,1,5,Yeni,Frederick Scott,NL,66
14125,1,267.49,739,3,1,4,Potansiyel,Brian Moon,MX,32
14126,2,296.75,80,5,3,4,Sadık,Ashley Herman,MX,64
14127,2,241.93,303,4,3,3,Sadık,Darren Bowen,NL,24
14128,2,121.48,210,5,3,2,Sadık,Ann Robinson,DE,66
14129,2,48.64,539,3,3,1,Sadık,Miranda Johnson,FR,70
14130,1,128.54,1686,1,1,2,Kayıp,Christopher Rivera,MX,23
14131,5,1062.36,259,4,4,5,Şampiyon,Erin Freeman,SE,41
14132,3,309.28,884,2,4,4,Risk Altında,Melissa Black,GB,51
14133,3,342.24,605,3,4,4,Sadık,Joshua Cook,DE,58
14134,1,311.17,1325,2,1,4,Kayıp,Joshua Jackson,US,70
14135,3,2588.95,736,3,4,5,Sadık,Micheal Howell,PL,24
14136,1,41.13,1200,2,1,1,Kayıp,Jennifer Kirby,US,62
14137,3,628.9200000000001,754,3,4,5,Sadık,Brett Bates,CA,23
14138,1,35.75,1582,1,1,1,Kayıp,Norma Smith,GB,45
14139,1,151.12,1339,1,1,2,Kayıp,Riley Fowler,MX,66
14140,4,643.76,218,5,4,5,Şampiyon,Katherine Lee,BR,63
14141,3,355.55,246,4,4,4,Şampiyon,Michelle Ramirez,MX,48
14142,1,28.96,1238,2,1,1,Kayıp,Maria Price,US,25
14143,1,7.79,347,4,1,1,Yeni,John Mathis,GB,62
14144,1,333.56,1537,1,1,4,Kayıp,Andrea Jimenez,DE,34
14145,4,789.96,468,4,4,5,Şampiyon,Holly Allen,AU,71
14146,1,127.33,747,3,1,2,Potansiyel,Julie Wright,US,69
14147,2,486.58,799,3,3,5,Sadık,Melissa Hopkins,SG,27
14149,4,213.72,711,3,4,3,Sadık,Anne May,SG,43
14150,5,416.78,190,5,4,4,Şampiyon,Patricia Mccoy,AU,43
14151,1,121.13,1334,2,1,2,Kayıp,Jesus Gutierrez,FR,27
14152,3,520.19,86,5,4,5,Şampiyon,Matthew Daniels,MX,41
14153,1,747.76,940,2,1,5,Kayıp,Jamie Leon,FR,64
14154,2,162.23,524,3,3,3,Sadık,Veronica Ryan,US,62
14155,3,168.54,441,4,4,3,Şampiyon,Stephanie Parks,MX,24
14156,1,8.55,1018,2,1,1,Kayıp,Stacie Matthews,GB,68
14157,2,171.46,343,4,3,3,Sadık,Andrea Hall,DE,62
14158,2,233.16,559,3,3,3,Sadık,Benjamin Davenport,US,41
14160,2,95.46000000000001,706,3,3,2,Sadık,Angela Johnson,US,49
14161,2,175.81,1715,1,3,3,Risk Altında,Dawn Warner,BR,36
14162,2,136.52,530,3,3,2,Sadık,Cynthia Winters,CA,50
14166,2,360.37,395,4,3,4,Sadık,Frank Long,AU,43
14167,2,124.49,578,3,3,2,Sadık,Terri Adams,MX,65
14168,4,1113.1200000000001,368,4,4,5,Şampiyon,Casey Jackson,US,19
14169,2,586.1,1140,2,3,5,Risk Altında,Ashley Brewer,SG,72
14170,2,181.41,914,2,3,3,Risk Altında,Hannah Day,NL,51
14171,3,466.83,544,3,4,5,Sadık,Christopher Williams MD,ZA,51
14172,1,59.92,1757,1,1,1,Kayıp,Denise Weaver,IN,57
14174,2,95.12,392,4,3,2,Sadık,Joanna Wood,IN,32
14175,1,40.61,1188,2,1,1,Kayıp,Katherine Ross,JP,24
14176,2,88.17,404,4,3,2,Sadık,Justin Cordova,DE,18
14177,2,844.71,1234,2,3,5,Risk Altında,Jose Ortega,SG,64
14178,3,396.71999999999997,1322,2,4,4,Risk Altında,Joseph Barrett,US,40
14180,2,278.57,336,4,3,4,Sadık,Samantha Cole,SE,68
14182,1,137.16,1513,1,1,2,Kayıp,Donna Dunn,US,66
14183,2,249.57999999999998,2011,1,3,3,Risk Altında,Jennifer Watts,CA,75
14184,2,141.06,1347,1,3,2,Risk Altında,Jason Sims,AU,29
14185,2,166.73999999999998,1110,2,3,3,Risk Altında,Ashley Baldwin,JP,69
14187,1,6.0,1554,1,1,1,Kayıp,Christine Carter,GB,22
14188,4,410.09000000000003,179,5,4,4,Şampiyon,Kelsey Brown,US,36
14189,2,35.97,9,5,3,1,Sadık,William Sandoval,AU,46
14190,1,148.54,99,5,1,2,Yeni,Donna Mathews,BR,49
14191,1,64.52,787,3,1,1,Potansiyel,Brenda Booth,BR,44
14192,3,328.4,103,5,4,4,Şampiyon,Veronica Fisher,DE,62
14193,2,58.71,1303,2,3,1,Risk Altında,Kristin Gallegos,IN,22
14194,2,217.16,516,3,3,3,Sadık,Pamela Rogers,AU,44
14195,3,1581.48,771,3,4,5,Sadık,Larry Brown,DE,19
14196,2,265.45,886,2,3,4,Risk Altında,Linda Cantu,GB,69
14197,1,169.28,1616,1,1,3,Kayıp,Sarah Davis,AU,53
14200,3,249.0,90,5,4,3,Şampiyon,Amanda Young,IN,22
14201,1,39.23,1706,1,1,1,Kayıp,Elizabeth Sanchez,AE,54
14203,3,179.24,186,5,4,3,Şampiyon,Matthew Flores,US,59
14204,2,73.39,382,4,3,1,Sadık,Mary Martin,BR,35
14205,2,127.85000000000001,1638,1,3,2,Risk Altında,Karen Santiago,MX,30
14206,3,569.1600000000001,779,3,4,5,Sadık,Kenneth Jones,IN,71
14207,2,72.64,260,4,3,1,Sadık,Rebecca Hawkins,US,40
14210,2,563.83,1390,1,3,5,Risk Altında,Garrett Higgins,BR,52
14213,3,202.23,76,5,4,3,Şampiyon,Sara Fisher,FR,68
14214,1,14.08,550,3,1,1,Potansiyel,Jennifer Bender,IN,29
14215,2,249.54000000000002,1035,2,3,3,Risk Altında,Tammy Ramos,ES,27
14216,1,138.92,675,3,1,2,Potansiyel,Jordan Matthews,SG,32
14219,3,629.39,819,3,4,5,Sadık,Benjamin Smith,SE,50
14221,2,728.6800000000001,347,4,3,5,Sadık,Sherry Carey,AU,52
14222,2,97.02000000000001,566,3,3,2,Sadık,Shannon Norton,NL,58
14224,5,651.5799999999999,786,3,4,5,Sadık,Jacqueline Wright,SE,50
14225,1,339.16,285,4,1,4,Yeni,Emily Brown,DE,20
14226,3,75.64,455,4,4,2,Şampiyon,Kari Russo,IN,59
14227,3,1003.87,213,5,4,5,Şampiyon,Austin Johnson,US,63
14228,6,680.51,51,5,4,5,Şampiyon,Patrick Schwartz,US,70
14229,1,43.7,763,3,1,1,Potansiyel,Deborah Craig,JP,41
14230,2,285.31,662,3,3,4,Sadık,Victoria Olson,SG,45
14231,2,482.64,238,4,3,5,Sadık,Leah Marks,IN,31
14232,4,493.08,820,3,4,5,Sadık,Ashley Miller,IN,47
14233,1,246.74,981,2,1,3,Kayıp,Anthony Adkins,IN,68
14235,1,55.45,478,4,1,1,Yeni,Jason Johnson,SE,53
14236,2,153.31,1319,2,3,3,Risk Altında,Breanna Fitzpatrick,SE,61
14237,1,83.52,367,4,1,2,Yeni,Annette Stephens,IN,47
14238,2,229.88,80,5,3,3,Sadık,Mrs. Kristen Robinson DDS,IN,54
14239,1,16.43,1240,2,1,1,Kayıp,Jason Jones,US,26
14240,3,441.07,443,4,4,5,Şampiyon,Robin Morris,BR,24
14241,3,418.5,553,3,4,4,Sadık,Laura Hall,US,18
